Frequency_Hz,PSD
-1489257.812,1.621176232e-08
-1484375,1.640538363e-08
-1479492.188,1.668946645e-08
-1474609.375,1.679299303e-08
-1469726.562,1.676832459e-08
-1464843.75,1.680422538e-08
-1459960.938,1.780590929e-08
-1455078.125,2.127529088e-08
-1450195.312,3.017305772e-08
-1445312.5,4.417474344e-08
-1440429.688,4.937840819e-08
-1435546.875,3.842279931e-08
-1430664.062,2.469062548e-08
-1425781.25,1.873374737e-08
-1420898.438,1.72650024e-08
-1416015.625,1.688469489e-08
-1411132.812,1.643859117e-08
-1406250,1.639315125e-08
-1401367.188,1.644329415e-08
-1396484.375,1.670702291e-08
-1391601.562,1.666934309e-08
-1386718.75,1.694780731e-08
-1381835.938,1.693474372e-08
-1376953.125,1.704381814e-08
-1372070.312,1.653585697e-08
-1367187.5,1.67400056e-08
-1362304.688,1.692385693e-08
-1357421.875,1.684305016e-08
-1352539.062,1.680009952e-08
-1347656.25,1.657455619e-08
-1342773.438,1.638826794e-08
-1337890.625,1.620521366e-08
-1333007.812,1.60434776e-08
-1328125,1.666399074e-08
-1323242.188,1.671356436e-08
-1318359.375,1.65758344e-08
-1313476.562,1.651471459e-08
-1308593.75,1.640636632e-08
-1303710.938,1.678278947e-08
-1298828.125,1.650621162e-08
-1293945.312,1.648912963e-08
-1289062.5,1.669204344e-08
-1284179.688,1.686036074e-08
-1279296.875,1.676027808e-08
-1274414.062,1.64714151e-08
-1269531.25,1.648382596e-08
-1264648.438,1.72329041e-08
-1259765.625,1.743501271e-08
-1254882.812,1.724163038e-08
-1250000,1.672872141e-08
-1245117.188,1.614481891e-08
-1240234.375,1.645812699e-08
-1235351.562,1.685822978e-08
-1230468.75,1.675699084e-08
-1225585.938,1.657079958e-08
-1220703.125,1.635250711e-08
-1215820.312,1.650829386e-08
-1210937.5,1.650878435e-08
-1206054.688,1.654645164e-08
-1201171.875,1.671613583e-08
-1196289.062,1.641027234e-08
-1191406.25,1.652267201e-08
-1186523.438,1.670193417e-08
-1181640.625,1.675414853e-08
-1176757.812,1.682472067e-08
-1171875,1.677893919e-08
-1166992.188,1.740979652e-08
-1162109.375,1.728614183e-08
-1157226.562,1.727135626e-08
-1152343.75,1.658298148e-08
-1147460.938,1.627376111e-08
-1142578.125,1.640807604e-08
-1137695.312,1.642033252e-08
-1132812.5,1.703416473e-08
-1127929.688,1.70463605e-08
-1123046.875,1.682114521e-08
-1118164.062,1.702128381e-08
-1113281.25,1.669478773e-08
-1108398.438,1.661408881e-08
-1103515.625,1.675740494e-08
-1098632.812,1.695299026e-08
-1093750,1.688668083e-08
-1088867.188,1.669909558e-08
-1083984.375,1.681018026e-08
-1079101.562,1.6897122e-08
-1074218.75,1.706432227e-08
-1069335.938,1.730994316e-08
-1064453.125,1.752849582e-08
-1059570.312,1.687741701e-08
-1054687.5,1.658872598e-08
-1049804.688,1.686542117e-08
-1044921.875,1.678309346e-08
-1040039.062,1.658481893e-08
-1035156.25,1.695445036e-08
-1030273.438,1.709564563e-08
-1025390.625,1.695398533e-08
-1020507.812,1.679327108e-08
-1015625,1.687428443e-08
-1010742.188,1.681326815e-08
-1005859.375,1.677507276e-08
-1000976.562,1.671091562e-08
-996093.75,1.699628462e-08
-991210.9375,1.682874249e-08
-986328.125,1.695155519e-08
-981445.3125,1.695620682e-08
-976562.5,1.691501978e-08
-971679.6875,1.718565275e-08
-966796.875,1.731556742e-08
-961914.0625,1.691333909e-08
-957031.25,1.687141708e-08
-952148.4375,1.690932756e-08
-947265.625,1.714883736e-08
-942382.8125,1.721183625e-08
-937500,1.706209732e-08
-932617.1875,1.707194428e-08
-927734.375,1.6949245e-08
-922851.5625,1.680182171e-08
-917968.75,1.683012018e-08
-913085.9375,1.68944369e-08
-908203.125,1.708025245e-08
-903320.3125,1.653850315e-08
-898437.5,1.676712152e-08
-893554.6875,1.720027516e-08
-888671.875,1.700682763e-08
-883789.0625,1.679660698e-08
-878906.25,1.687758773e-08
-874023.4375,1.692702356e-08
-869140.625,1.700800304e-08
-864257.8125,1.699868633e-08
-859375,1.718696144e-08
-854492.1875,1.734559804e-08
-849609.375,1.69368862e-08
-844726.5625,1.690734693e-08
-839843.75,1.731707335e-08
-834960.9375,1.724094566e-08
-830078.125,1.695899243e-08
-825195.3125,1.719825689e-08
-820312.5,1.696197825e-08
-815429.6875,1.702325585e-08
-810546.875,1.694782481e-08
-805664.0625,1.690960391e-08
-800781.25,1.713626755e-08
-795898.4375,1.723278199e-08
-791015.625,1.729865866e-08
-786132.8125,1.700738294e-08
-781250,1.685793856e-08
-776367.1875,1.695553629e-08
-771484.375,1.712713803e-08
-766601.5625,1.694178394e-08
-761718.75,1.737568952e-08
-756835.9375,1.722652522e-08
-751953.125,1.710243909e-08
-747070.3125,1.714047207e-08
-742187.5,1.717859407e-08
-737304.6875,1.711600652e-08
-732421.875,1.730342921e-08
-727539.0625,1.73126627e-08
-722656.25,1.715534042e-08
-717773.4375,1.737917461e-08
-712890.625,1.762927335e-08
-708007.8125,1.730297611e-08
-703125,1.711653186e-08
-698242.1875,1.711263666e-08
-693359.375,1.717527257e-08
-688476.5625,1.735092322e-08
-683593.75,1.770125116e-08
-678710.9375,1.752801024e-08
-673828.125,1.705307552e-08
-668945.3125,1.709038273e-08
-664062.5,1.730143967e-08
-659179.6875,1.747602623e-08
-654296.875,1.730320669e-08
-649414.0625,1.733984551e-08
-644531.25,1.72766522e-08
-639648.4375,1.745431133e-08
-634765.625,1.748197441e-08
-629882.8125,1.730204056e-08
-625000,1.719283177e-08
-620117.1875,1.734298654e-08
-615234.375,1.733267541e-08
-610351.5625,1.746054527e-08
-605468.75,1.74690579e-08
-600585.9375,1.736282848e-08
-595703.125,1.766237663e-08
-590820.3125,1.778064342e-08
-585937.5,1.814623275e-08
-581054.6875,1.805302191e-08
-576171.875,1.7838835e-08
-571289.0625,1.761614667e-08
-566406.25,1.756980021e-08
-561523.4375,1.779793737e-08
-556640.625,1.80293267e-08
-551757.8125,1.80854439e-08
-546875,1.779981357e-08
-541992.1875,1.770234268e-08
-537109.375,1.738335021e-08
-532226.5625,1.751051686e-08
-527343.75,1.756597989e-08
-522460.9375,1.749657483e-08
-517578.125,1.765673578e-08
-512695.3125,1.775303966e-08
-507812.5,1.782902052e-08
-502929.6875,1.787214196e-08
-498046.875,1.74195033e-08
-493164.0625,1.763432874e-08
-488281.25,1.888240686e-08
-483398.4375,1.890665388e-08
-478515.625,1.789727425e-08
-473632.8125,1.751650865e-08
-468750,1.742799264e-08
-463867.1875,1.775616913e-08
-458984.375,1.805831939e-08
-454101.5625,1.802839462e-08
-449218.75,1.797834353e-08
-444335.9375,1.797610527e-08
-439453.125,1.796508356e-08
-434570.3125,1.780525171e-08
-429687.5,1.790410944e-08
-424804.6875,1.743341739e-08
-419921.875,1.754239591e-08
-415039.0625,1.743842773e-08
-410156.25,1.77165501e-08
-405273.4375,1.797127803e-08
-400390.625,1.830026008e-08
-395507.8125,1.861636781e-08
-390625,2.032754582e-08
-385742.1875,2.188426302e-08
-380859.375,1.998065699e-08
-375976.5625,1.841550102e-08
-371093.75,1.808823822e-08
-366210.9375,1.787602454e-08
-361328.125,1.80826315e-08
-356445.3125,1.821893504e-08
-351562.5,1.843516598e-08
-346679.6875,1.79430172e-08
-341796.875,1.792463569e-08
-336914.0625,1.761253835e-08
-332031.25,1.796473234e-08
-327148.4375,1.806211888e-08
-322265.625,1.790645858e-08
-317382.8125,1.789526871e-08
-312500,1.799959128e-08
-307617.1875,1.802554903e-08
-302734.375,1.849507724e-08
-297851.5625,1.944981312e-08
-292968.75,2.162508213e-08
-288085.9375,2.293085458e-08
-283203.125,2.034477848e-08
-278320.3125,1.884692823e-08
-273437.5,1.855694958e-08
-268554.6875,1.854482588e-08
-263671.875,1.877089431e-08
-258789.0625,1.889297163e-08
-253906.25,1.836194789e-08
-249023.4375,1.801945006e-08
-244140.625,1.805065344e-08
-239257.8125,1.860888251e-08
-234375,1.856130225e-08
-229492.1875,1.834706021e-08
-224609.375,1.790355315e-08
-219726.5625,1.821229373e-08
-214843.75,1.834060562e-08
-209960.9375,1.786251076e-08
-205078.125,1.848999035e-08
-200195.3125,1.970208114e-08
-195312.5,2.379601246e-08
-190429.6875,2.572964916e-08
-185546.875,2.127873271e-08
-180664.0625,1.926760456e-08
-175781.25,1.908369487e-08
-170898.4375,1.910400088e-08
-166015.625,1.926385806e-08
-161132.8125,1.964522738e-08
-156250,1.909299137e-08
-151367.1875,1.892743543e-08
-146484.375,1.856532994e-08
-141601.5625,1.868873589e-08
-136718.75,1.873098341e-08
-131835.9375,1.895353426e-08
-126953.125,1.888729519e-08
-122070.3125,1.893823784e-08
-117187.5,1.899906473e-08
-112304.6875,1.836458322e-08
-107421.875,1.833258039e-08
-102539.0625,1.966979379e-08
-97656.25,2.930862985e-08
-92773.4375,2.624269129e-08
-87890.625,2.074189802e-08
-83007.8125,2.103140325e-08
-78125,2.198082815e-08
-73242.1875,2.30094611e-08
-68359.375,2.391948274e-08
-63476.5625,2.559125152e-08
-58593.75,2.479114714e-08
-53710.9375,2.531654292e-08
-48828.125,2.581227297e-08
-43945.3125,2.528233466e-08
-39062.5,2.896664476e-08
-34179.6875,3.352775682e-08
-29296.875,3.460662613e-08
-24414.0625,3.683101882e-08
-19531.25,4.384000707e-08
-14648.4375,5.350052241e-08
-9765.625,5.645240233e-08
-4882.8125,4.125655612e-05
0,0.0002269697176
4882.8125,4.12796222e-05
9765.625,5.74604479e-08
14648.4375,5.448872116e-08
19531.25,4.246243782e-08
24414.0625,3.752508464e-08
29296.875,3.461055192e-08
34179.6875,3.337615155e-08
39062.5,2.992899225e-08
43945.3125,2.501454322e-08
48828.125,2.554262084e-08
53710.9375,2.434675617e-08
58593.75,2.466014495e-08
63476.5625,2.549805711e-08
68359.375,2.346944934e-08
73242.1875,2.253634893e-08
78125,2.214416916e-08
83007.8125,2.143160826e-08
87890.625,2.118280521e-08
92773.4375,2.683456238e-08
97656.25,2.912498798e-08
102539.0625,2.014628725e-08
107421.875,1.900943943e-08
112304.6875,1.931639349e-08
117187.5,1.910125033e-08
122070.3125,1.918307345e-08
126953.125,1.985815155e-08
131835.9375,1.94550733e-08
136718.75,1.918316506e-08
141601.5625,1.901224438e-08
146484.375,1.915025255e-08
151367.1875,1.966505886e-08
156250,1.973546479e-08
161132.8125,1.986798217e-08
166015.625,1.928975347e-08
170898.4375,1.917528764e-08
175781.25,1.925433391e-08
180664.0625,1.957563682e-08
185546.875,2.168296311e-08
190429.6875,2.628356194e-08
195312.5,2.472161912e-08
200195.3125,2.000493688e-08
205078.125,1.931382724e-08
209960.9375,1.908316649e-08
214843.75,1.859493451e-08
219726.5625,1.887795219e-08
224609.375,1.949144011e-08
229492.1875,1.937272691e-08
234375,1.88165556e-08
239257.8125,1.874203892e-08
244140.625,1.872142095e-08
249023.4375,1.877303804e-08
253906.25,1.925245369e-08
258789.0625,1.881003324e-08
263671.875,1.901642179e-08
268554.6875,1.9365716e-08
273437.5,1.961899776e-08
278320.3125,2.005739673e-08
283203.125,2.12945939e-08
288085.9375,2.396530744e-08
292968.75,2.277770805e-08
297851.5625,2.061781178e-08
302734.375,1.934016969e-08
307617.1875,1.904294138e-08
312500,1.90313417e-08
317382.8125,1.911296285e-08
322265.625,1.944270437e-08
327148.4375,1.90846586e-08
332031.25,1.901455319e-08
336914.0625,1.885679746e-08
341796.875,1.905733596e-08
346679.6875,1.909997339e-08
351562.5,1.901269214e-08
356445.3125,1.898687826e-08
361328.125,1.919704405e-08
366210.9375,1.926438594e-08
371093.75,1.9295624e-08
375976.5625,1.941592861e-08
380859.375,2.018271752e-08
385742.1875,2.139860769e-08
390625,2.100173775e-08
395507.8125,1.982622811e-08
400390.625,1.899028138e-08
405273.4375,1.850227105e-08
410156.25,1.870059478e-08
415039.0625,1.857729776e-08
419921.875,1.91321297e-08
424804.6875,1.887340538e-08
429687.5,1.884378009e-08
434570.3125,1.873619574e-08
439453.125,1.883611329e-08
444335.9375,1.892204222e-08
449218.75,1.887551568e-08
454101.5625,1.881144163e-08
458984.375,1.898018371e-08
463867.1875,1.925243437e-08
468750,1.904822475e-08
473632.8125,1.904697783e-08
478515.625,1.958238384e-08
483398.4375,2.053495028e-08
488281.25,2.000565495e-08
493164.0625,1.864092135e-08
498046.875,1.832895899e-08
502929.6875,1.852012525e-08
507812.5,1.864488108e-08
512695.3125,1.917291531e-08
517578.125,1.927377728e-08
522460.9375,1.912404526e-08
527343.75,1.902624146e-08
532226.5625,1.880286547e-08
537109.375,1.861360158e-08
541992.1875,1.91379269e-08
546875,1.871237039e-08
551757.8125,1.888733481e-08
556640.625,1.918627294e-08
561523.4375,1.923062804e-08
566406.25,1.887248908e-08
571289.0625,1.88668086e-08
576171.875,1.941168605e-08
581054.6875,1.956306268e-08
585937.5,1.948964422e-08
590820.3125,1.921627466e-08
595703.125,1.909085609e-08
600585.9375,1.892093999e-08
605468.75,1.914648752e-08
610351.5625,1.919481175e-08
615234.375,1.928614557e-08
620117.1875,1.88393128e-08
625000,1.887406544e-08
629882.8125,1.922242892e-08
634765.625,1.917540149e-08
639648.4375,1.952745629e-08
644531.25,1.919753622e-08
649414.0625,1.888239183e-08
654296.875,1.877137815e-08
659179.6875,1.905705519e-08
664062.5,1.916333757e-08
668945.3125,1.901015363e-08
673828.125,1.910105675e-08
678710.9375,1.961220023e-08
683593.75,1.959810316e-08
688476.5625,1.90962966e-08
693359.375,1.936705963e-08
698242.1875,1.934810016e-08
703125,1.898022972e-08
708007.8125,1.902593762e-08
712890.625,1.931977239e-08
717773.4375,1.920025616e-08
722656.25,1.921004706e-08
727539.0625,1.921183847e-08
732421.875,1.902633238e-08
737304.6875,1.942433996e-08
742187.5,1.934134487e-08
747070.3125,1.907781388e-08
751953.125,1.908968438e-08
756835.9375,1.842908767e-08
761718.75,1.866469885e-08
766601.5625,1.922506898e-08
771484.375,1.924802103e-08
776367.1875,1.902902001e-08
781250,1.911410785e-08
786132.8125,1.879634422e-08
791015.625,1.869351192e-08
795898.4375,1.899468567e-08
800781.25,1.926541555e-08
805664.0625,1.988375328e-08
810546.875,1.998417167e-08
815429.6875,1.944423192e-08
820312.5,1.919732542e-08
825195.3125,1.902563072e-08
830078.125,1.925601225e-08
834960.9375,1.908230138e-08
839843.75,1.888099704e-08
844726.5625,1.888758402e-08
849609.375,1.901856313e-08
854492.1875,1.880834848e-08
859375,1.923210052e-08
864257.8125,1.950372529e-08
869140.625,1.950166949e-08
874023.4375,1.924816618e-08
878906.25,1.900257302e-08
883789.0625,1.899180732e-08
888671.875,1.92430164e-08
893554.6875,1.940714021e-08
898437.5,1.946145007e-08
903320.3125,1.97325098e-08
908203.125,1.983485818e-08
913085.9375,1.970439182e-08
917968.75,1.93294412e-08
922851.5625,1.931543509e-08
927734.375,1.943975795e-08
932617.1875,1.96464484e-08
937500,1.94439289e-08
942382.8125,1.921608401e-08
947265.625,1.928298517e-08
952148.4375,1.917414459e-08
957031.25,1.98831435e-08
961914.0625,2.19717751e-08
966796.875,2.613742533e-08
971679.6875,2.919069555e-08
976562.5,2.686015654e-08
981445.3125,2.262749623e-08
986328.125,2.062624893e-08
991210.9375,1.937414221e-08
996093.75,1.970306465e-08
1000976.562,2.003237748e-08
1005859.375,1.975512385e-08
1010742.188,1.964918404e-08
1015625,1.929552976e-08
1020507.812,1.949863871e-08
1025390.625,1.931390862e-08
1030273.438,1.941049588e-08
1035156.25,1.975218087e-08
1040039.062,1.920040154e-08
1044921.875,1.936417619e-08
1049804.688,1.926746127e-08
1054687.5,1.91592937e-08
1059570.312,1.953259363e-08
1064453.125,1.979262169e-08
1069335.938,1.996153935e-08
1074218.75,1.954536711e-08
1079101.562,1.934281585e-08
1083984.375,1.911369197e-08
1088867.188,1.945214165e-08
1093750,2.022392264e-08
1098632.812,2.027230742e-08
1103515.625,1.976221149e-08
1108398.438,1.935703847e-08
1113281.25,1.932573916e-08
1118164.062,1.933847569e-08
1123046.875,1.923560964e-08
1127929.688,1.946609845e-08
1132812.5,1.932860463e-08
1137695.312,1.927442439e-08
1142578.125,1.915543971e-08
1147460.938,1.920927839e-08
1152343.75,1.989599694e-08
1157226.562,1.998981603e-08
1162109.375,2.002541592e-08
1166992.188,2.014666906e-08
1171875,1.978478913e-08
1176757.812,1.939785851e-08
1181640.625,1.893222359e-08
1186523.438,1.910984134e-08
1191406.25,2.014122294e-08
1196289.062,2.015281047e-08
1201171.875,1.988013452e-08
1206054.688,1.92029084e-08
1210937.5,1.942174732e-08
1215820.312,1.938674145e-08
1220703.125,1.925471635e-08
1225585.938,1.897375893e-08
1230468.75,1.896498768e-08
1235351.562,1.940631822e-08
1240234.375,1.929035562e-08
1245117.188,1.923322393e-08
1250000,1.91930376e-08
1254882.812,1.985944065e-08
1259765.625,1.991332848e-08
1264648.438,1.979897373e-08
1269531.25,1.929398747e-08
1274414.062,1.911783339e-08
1279296.875,1.960395706e-08
1284179.688,1.998768232e-08
1289062.5,2.07027311e-08
1293945.312,1.975601786e-08
1298828.125,1.975526366e-08
1303710.938,1.951131184e-08
1308593.75,1.9201607e-08
1313476.562,1.91147336e-08
1318359.375,1.939814684e-08
1323242.188,1.969011861e-08
1328125,1.987295691e-08
1333007.812,1.9299414e-08
1337890.625,1.918534264e-08
1342773.438,1.919784003e-08
1347656.25,1.948313436e-08
1352539.062,1.945670934e-08
1357421.875,1.938194238e-08
1362304.688,1.945403642e-08
1367187.5,1.918490804e-08
1372070.312,1.921480107e-08
1376953.125,1.98063045e-08
1381835.938,1.977426776e-08
1386718.75,2.030219144e-08
1391601.562,2.031995656e-08
1396484.375,1.978689394e-08
1401367.188,1.92123545e-08
1406250,1.943379444e-08
1411132.812,1.923891992e-08
1416015.625,1.938943026e-08
1420898.438,1.955099107e-08
1425781.25,1.968760284e-08
1430664.062,1.934916559e-08
1435546.875,1.914180987e-08
1440429.688,1.945206089e-08
1445312.5,1.968852916e-08
1450195.312,1.977930341e-08
1455078.125,2.002130229e-08
1459960.938,1.978465916e-08
1464843.75,1.937663505e-08
1469726.562,1.947251528e-08
1474609.375,1.999087857e-08
1479492.188,2.051825311e-08
1484375,2.090660201e-08
1489257.812,2.049458693e-08
1494140.625,1.938432622e-08
1499023.438,1.96712107e-08
1503906.25,1.984067338e-08
1508789.062,1.981299459e-08
1513671.875,2.024032714e-08
1518554.688,2.051337492e-08
1523437.5,1.943640259e-08
1528320.312,1.956805592e-08
1533203.125,1.943614085e-08
1538085.938,1.927680013e-08
1542968.75,1.924443087e-08
1547851.562,1.938442668e-08
1552734.375,1.951872464e-08
1557617.188,1.970429132e-08
1562500,2.035157893e-08
1567382.812,2.122052035e-08
1572265.625,2.198189094e-08
1577148.438,2.292424174e-08
1582031.25,2.197292796e-08
1586914.062,2.170703784e-08
1591796.875,2.093185058e-08
1596679.688,2.120146889e-08
1601562.5,2.373441725e-08
1606445.312,3.110684836e-08
1611328.125,4.240398233e-08
1616210.938,5.061084118e-08
1621093.75,3.436006643e-08
1625976.562,2.686860666e-08
1630859.375,2.460336968e-08
1635742.188,2.449304944e-08
1640625,2.466260612e-08
1645507.812,2.640456239e-08
1650390.625,2.692546278e-08
1655273.438,2.773134418e-08
1660156.25,3.022323449e-08
1665039.062,3.446614739e-08
1669921.875,3.896687322e-08
1674804.688,4.122239977e-08
1679687.5,5.404807249e-08
1684570.312,5.370751963e-08
1689453.125,4.731317806e-08
1694335.938,5.803882197e-08
1699218.75,1.837542585e-07
1704101.562,1.334438527e-07
1708984.375,5.229331512e-08
1713867.188,4.427087415e-08
1718750,4.296829843e-08
1723632.812,3.161318913e-08
1728515.625,2.405905777e-08
1733398.438,2.141638284e-08
1738281.25,2.077390977e-08
1743164.062,1.97634896e-08
1748046.875,1.962042366e-08
1752929.688,1.941370951e-08
1757812.5,1.972583817e-08
1762695.312,1.960579236e-08
1767578.125,1.997199978e-08
1772460.938,2.085006403e-08
1777343.75,2.099088424e-08
1782226.562,2.017379731e-08
1787109.375,1.97336734e-08
1791992.188,1.99225174e-08
1796875,2.020318261e-08
1801757.812,2.084663287e-08
1806640.625,2.193161931e-08
1811523.438,2.100352051e-08
1816406.25,2.007007068e-08
1821289.062,1.941310558e-08
1826171.875,1.951545421e-08
1831054.688,1.917908116e-08
1835937.5,1.913406913e-08
1840820.312,1.912059829e-08
1845703.125,1.881349473e-08
1850585.938,1.94332788e-08
1855468.75,1.941538474e-08
1860351.562,1.909984162e-08
1865234.375,1.927444442e-08
1870117.188,2.000920453e-08
1875000,2.054258347e-08
1879882.812,1.99323061e-08
1884765.625,1.930081043e-08
1889648.438,1.940245154e-08
1894531.25,1.980978299e-08
1899414.062,1.981870761e-08
1904296.875,2.029039884e-08
1909179.688,2.00843883e-08
1914062.5,1.937423339e-08
1918945.312,1.946206099e-08
1923828.125,1.932525858e-08
1928710.938,1.962371577e-08
1933593.75,1.956259323e-08
1938476.562,1.933373627e-08
1943359.375,1.950905934e-08
1948242.188,1.919089702e-08
1953125,1.9179037e-08
1958007.812,1.961314768e-08
1962890.625,2.002187246e-08
1967773.438,2.064389779e-08
1972656.25,2.04196426e-08
1977539.062,1.948499586e-08
1982421.875,1.968599489e-08
1987304.688,1.933515095e-08
1992187.5,2.290571293e-08
1997070.312,3.352067311e-07
2001953.125,4.504179404e-07
2006835.938,3.39865946e-08
2011718.75,1.954859373e-08
2016601.562,1.939678033e-08
2021484.375,1.919641341e-08
2026367.188,1.924308995e-08
2031250,2.015692559e-08
2036132.812,1.992839842e-08
2041015.625,1.975335144e-08
2045898.438,1.963586118e-08
2050781.25,1.967001931e-08
2055664.062,1.970056301e-08
2060546.875,1.965137423e-08
2065429.688,2.093641632e-08
2070312.5,2.050418198e-08
2075195.312,1.989919157e-08
2080078.125,1.959520387e-08
2084960.938,1.948844165e-08
2089843.75,1.96479129e-08
2094726.562,1.956242449e-08
2099609.375,1.935151485e-08
2104492.188,1.939020201e-08
2109375,1.928430583e-08
2114257.812,1.93013593e-08
2119140.625,1.923750585e-08
2124023.438,1.908821078e-08
2128906.25,1.963424603e-08
2133789.062,1.917200883e-08
2138671.875,1.902584015e-08
2143554.688,1.862926566e-08
2148437.5,1.910899978e-08
2153320.312,1.970509257e-08
2158203.125,2.014042991e-08
2163085.938,2.001757398e-08
2167968.75,1.943840381e-08
2172851.562,1.929440889e-08
2177734.375,1.923289296e-08
2182617.188,1.918613579e-08
2187500,1.921268359e-08
2192382.812,1.952866725e-08
2197265.625,1.966507528e-08
2202148.438,1.903220587e-08
2207031.25,1.89235812e-08
2211914.062,1.94655441e-08
2216796.875,1.939756004e-08
2221679.688,1.918000477e-08
2226562.5,2.071049981e-08
2231445.312,2.16714167e-08
2236328.125,1.917634798e-08
2241210.938,1.925418979e-08
2246093.75,1.924447171e-08
2250976.562,1.924413049e-08
2255859.375,2.000896249e-08
2260742.188,2.033517522e-08
2265625,1.983395174e-08
2270507.812,1.950220804e-08
2275390.625,1.940530834e-08
2280273.438,1.950077803e-08
2285156.25,1.976521645e-08
2290039.062,1.972872662e-08
2294921.875,1.925687512e-08
2299804.688,1.90175648e-08
2304687.5,1.947796222e-08
2309570.312,1.976215364e-08
2314453.125,1.951001266e-08
2319335.938,1.964150325e-08
2324218.75,1.961951682e-08
2329101.562,1.928029887e-08
2333984.375,1.916313346e-08
2338867.188,1.921301958e-08
2343750,1.923240795e-08
2348632.812,1.951306354e-08
2353515.625,1.972974528e-08
2358398.438,1.936738773e-08
2363281.25,1.935912106e-08
2368164.062,1.931368682e-08
2373046.875,1.931483557e-08
2377929.688,1.909855737e-08
2382812.5,1.904285826e-08
2387695.312,1.922942173e-08
2392578.125,1.92982783e-08
2397460.938,1.907541342e-08
2402343.75,1.941786808e-08
2407226.562,1.931866051e-08
2412109.375,1.935855321e-08
2416992.188,1.972357695e-08
2421875,1.934896032e-08
2426757.812,1.934690138e-08
2431640.625,1.92902564e-08
2436523.438,1.929881716e-08
2441406.25,1.896079773e-08
2446289.062,1.944005097e-08
2451171.875,2.003408171e-08
2456054.688,1.97373169e-08
2460937.5,1.940114502e-08
2465820.312,1.930423233e-08
2470703.125,1.950624277e-08
2475585.938,1.896453886e-08
2480468.75,1.910787999e-08
2485351.562,1.933685133e-08
2490234.375,1.921849943e-08
2495117.188,1.932238692e-08
2500000,1.903921423e-08
2504882.812,1.915142945e-08
2509765.625,1.89508854e-08
2514648.438,1.8961619e-08
2519531.25,1.911251335e-08
2524414.062,1.91212777e-08
2529296.875,1.914799271e-08
2534179.688,1.93031305e-08
2539062.5,1.920419434e-08
2543945.312,1.9168287e-08
2548828.125,1.905559964e-08
2553710.938,1.908627467e-08
2558593.75,1.927110439e-08
2563476.562,1.954848765e-08
2568359.375,1.95646039e-08
2573242.188,1.92643528e-08
2578125,1.929646198e-08
2583007.812,1.894781609e-08
2587890.625,1.914266406e-08
2592773.438,1.915558492e-08
2597656.25,1.968017028e-08
2602539.062,1.915685433e-08
2607421.875,1.894661257e-08
2612304.688,1.893781162e-08
2617187.5,1.889406852e-08
2622070.312,1.900480893e-08
2626953.125,1.932048974e-08
2631835.938,1.963461842e-08
2636718.75,1.939781285e-08
2641601.562,1.966452226e-08
2646484.375,1.95055851e-08
2651367.188,1.943448474e-08
2656250,1.903096151e-08
2661132.812,1.912226708e-08
2666015.625,1.914674902e-08
2670898.438,1.909338112e-08
2675781.25,1.896919326e-08
2680664.062,1.898693954e-08
2685546.875,1.906539035e-08
2690429.688,1.916235433e-08
2695312.5,1.926571347e-08
2700195.312,1.90714563e-08
2705078.125,1.869241198e-08
2709960.938,1.830114965e-08
2714843.75,1.86101038e-08
2719726.562,1.881185557e-08
2724609.375,1.889607233e-08
2729492.188,1.895696959e-08
2734375,1.896105681e-08
2739257.812,1.872154099e-08
2744140.625,1.902112815e-08
2749023.438,1.948412345e-08
2753906.25,1.915664925e-08
2758789.062,1.907348387e-08
2763671.875,1.867971814e-08
2768554.688,1.875223086e-08
2773437.5,1.930033213e-08
2778320.312,1.929158127e-08
2783203.125,1.904066151e-08
2788085.938,1.875342726e-08
2792968.75,1.868232283e-08
2797851.562,1.869435864e-08
2802734.375,1.884324992e-08
2807617.188,1.92030894e-08
2812500,1.892969238e-08
2817382.812,1.865298674e-08
2822265.625,1.888115635e-08
2827148.438,1.899975278e-08
2832031.25,1.88040215e-08
2836914.062,1.866031796e-08
2841796.875,1.923709604e-08
2846679.688,1.91847727e-08
2851562.5,1.892472755e-08
2856445.312,1.853268143e-08
2861328.125,1.8751717e-08
2866210.938,1.899177045e-08
2871093.75,1.919033453e-08
2875976.562,1.941751358e-08
2880859.375,1.883586687e-08
2885742.188,1.84451326e-08
2890625,1.881798521e-08
2895507.812,1.891062094e-08
2900390.625,1.865421771e-08
2905273.438,1.904311708e-08
2910156.25,1.888974298e-08
2915039.062,1.914766284e-08
2919921.875,1.91008692e-08
2924804.688,1.863876122e-08
2929687.5,1.853100791e-08
2934570.312,1.869684089e-08
2939453.125,1.914133075e-08
2944335.938,1.895846766e-08
2949218.75,1.885954736e-08
2954101.562,1.898660383e-08
2958984.375,1.904662376e-08
2963867.188,1.918932988e-08
2968750,1.899864778e-08
2973632.812,1.880990174e-08
2978515.625,1.886067509e-08
2983398.438,1.867814192e-08
2988281.25,1.862819978e-08
2993164.062,1.866449222e-08
2998046.875,1.940046253e-08
3002929.688,1.950915966e-08
3007812.5,1.947275298e-08
3012695.312,1.907681522e-08
3017578.125,1.877333519e-08
3022460.938,1.844843901e-08
3027343.75,1.863599921e-08
3032226.562,1.903466221e-08
3037109.375,1.857442001e-08
3041992.188,1.880777421e-08
3046875,1.893743913e-08
3051757.812,1.850447023e-08
3056640.625,1.8459305e-08
3061523.438,1.909329638e-08
