Frequency_Hz,PSD
91182128.91,3.481394989e-08
91185546.88,3.475190289e-08
91188964.84,3.605111994e-08
91192382.81,3.850984646e-08
91195800.78,3.777750371e-08
91199218.75,3.630943596e-08
91202636.72,3.855545022e-08
91206054.69,4.04198915e-08
91209472.66,4.638982948e-08
91212890.62,6.230124081e-08
91216308.59,6.678906263e-08
91219726.56,6.058442164e-08
91223144.53,6.174322296e-08
91226562.5,6.460279745e-08
91229980.47,5.007286193e-08
91233398.44,4.102123794e-08
91236816.41,3.829493266e-08
91240234.38,3.830662009e-08
91243652.34,3.81970513e-08
91247070.31,3.837505917e-08
91250488.28,3.851523193e-08
91253906.25,3.518583312e-08
91257324.22,3.368527869e-08
91260742.19,3.333316346e-08
91264160.16,3.27151703e-08
91267578.12,3.309626092e-08
91270996.09,3.290680527e-08
91274414.06,3.311391109e-08
91277832.03,3.288684307e-08
91281250,3.269276311e-08
91284667.97,3.280179504e-08
91288085.94,3.17132377e-08
91291503.91,3.273964826e-08
91294921.88,3.245031155e-08
91298339.84,3.127269632e-08
91301757.81,3.138831098e-08
91305175.78,3.36320668e-08
91308593.75,3.294199419e-08
91312011.72,3.284126077e-08
91315429.69,3.204658992e-08
91318847.66,3.26994923e-08
91322265.62,3.314169271e-08
91325683.59,3.268459411e-08
91329101.56,3.289886815e-08
91332519.53,3.154257391e-08
91335937.5,3.23694146e-08
91339355.47,3.265274078e-08
91342773.44,3.166395521e-08
91346191.41,3.199321998e-08
91349609.38,3.254919844e-08
91353027.34,3.295785032e-08
91356445.31,3.247361038e-08
91359863.28,3.919114456e-08
91363281.25,4.068340083e-08
91366699.22,3.188017442e-08
91370117.19,3.178829199e-08
91373535.16,3.223165843e-08
91376953.12,3.076511234e-08
91380371.09,3.127292759e-08
91383789.06,3.225862622e-08
91387207.03,3.247942685e-08
91390625,3.202692859e-08
91394042.97,3.222374919e-08
91397460.94,3.177311294e-08
91400878.91,3.146563072e-08
91404296.88,3.197311553e-08
91407714.84,3.192966772e-08
91411132.81,3.190618756e-08
91414550.78,3.331211408e-08
91417968.75,3.41386087e-08
91421386.72,3.252049434e-08
91424804.69,3.21662384e-08
91428222.66,3.382735055e-08
91431640.62,3.166435874e-08
91435058.59,3.109524701e-08
91438476.56,3.238774268e-08
91441894.53,3.29505571e-08
91445312.5,3.228209037e-08
91448730.47,3.215912866e-08
91452148.44,3.27574068e-08
91455566.41,3.127025509e-08
91458984.38,3.163191109e-08
91462402.34,3.273437561e-08
91465820.31,3.22918409e-08
91469238.28,3.217957173e-08
91472656.25,3.324728881e-08
91476074.22,3.355261276e-08
91479492.19,3.266685301e-08
91482910.16,3.187824274e-08
91486328.12,3.222120121e-08
91489746.09,3.245979662e-08
91493164.06,3.274528912e-08
91496582.03,3.214390849e-08
91500000,3.043411337e-08
91503417.97,3.089281254e-08
91506835.94,3.138628869e-08
91510253.91,3.072181516e-08
91513671.88,3.062042387e-08
91517089.84,3.169325441e-08
91520507.81,3.203952469e-08
91523925.78,3.227883546e-08
91527343.75,3.338763564e-08
91530761.72,3.429183181e-08
91534179.69,3.2121993e-08
91537597.66,3.100212968e-08
91541015.62,3.21381437e-08
91544433.59,3.150169126e-08
91547851.56,3.190214268e-08
91551269.53,3.247336705e-08
91554687.5,3.123178674e-08
91558105.47,3.135224885e-08
91561523.44,3.220166831e-08
91564941.41,3.134294385e-08
91568359.38,3.114489506e-08
91571777.34,3.16629901e-08
91575195.31,3.25211016e-08
91578613.28,3.212888423e-08
91582031.25,3.2852378e-08
91585449.22,3.403729233e-08
91588867.19,3.212225583e-08
91592285.16,3.087572253e-08
91595703.12,3.160461616e-08
91599121.09,3.212277977e-08
91602539.06,3.187420152e-08
91605957.03,3.140372765e-08
91609375,3.190810757e-08
91612792.97,3.135486647e-08
91616210.94,3.167801395e-08
91619628.91,3.267952346e-08
91623046.88,3.17695655e-08
91626464.84,3.262933486e-08
91629882.81,3.286018599e-08
91633300.78,3.188049739e-08
91636718.75,3.218582333e-08
91640136.72,3.377587662e-08
91643554.69,3.331013885e-08
91646972.66,3.196575307e-08
91650390.62,3.218428061e-08
91653808.59,3.242212625e-08
91657226.56,3.114440162e-08
91660644.53,3.060006859e-08
91664062.5,3.136617951e-08
91667480.47,3.0487705e-08
91670898.44,2.978045203e-08
91674316.41,3.13904591e-08
91677734.38,3.152778485e-08
91681152.34,3.115658608e-08
91684570.31,3.146050682e-08
91687988.28,3.226606948e-08
91691406.25,3.23508021e-08
91694824.22,3.401076725e-08
91698242.19,3.618373467e-08
91701660.16,3.421026296e-08
91705078.12,3.340689924e-08
91708496.09,3.476288835e-08
91711914.06,3.528978947e-08
91715332.03,3.371700569e-08
91718750,3.519040761e-08
91722167.97,3.598150608e-08
91725585.94,3.615445654e-08
91729003.91,3.608077447e-08
91732421.88,3.66092334e-08
91735839.84,3.634779859e-08
91739257.81,3.70813055e-08
91742675.78,3.924526396e-08
91746093.75,3.88473585e-08
91749511.72,3.934045482e-08
91752929.69,4.080635129e-08
91756347.66,4.031745482e-08
91759765.62,3.905963073e-08
91763183.59,3.910493079e-08
91766601.56,3.963788648e-08
91770019.53,3.913184328e-08
91773437.5,3.858993624e-08
91776855.47,3.903830613e-08
91780273.44,3.963013371e-08
91783691.41,4.07570086e-08
91787109.38,4.158307081e-08
91790527.34,4.156808645e-08
91793945.31,4.216660141e-08
91797363.28,4.158917203e-08
91800781.25,4.013817796e-08
91804199.22,3.946613832e-08
91807617.19,4.110792251e-08
91811035.16,4.156674444e-08
91814453.12,3.881021221e-08
91817871.09,3.803696557e-08
91821289.06,3.752220203e-08
91824707.03,3.843585335e-08
91828125,3.657810386e-08
91831542.97,3.671292761e-08
91834960.94,3.576446599e-08
91838378.91,3.523032091e-08
91841796.88,3.581421144e-08
91845214.84,3.43630053e-08
91848632.81,3.321255317e-08
91852050.78,3.431730814e-08
91855468.75,3.409694441e-08
91858886.72,3.346885266e-08
91862304.69,3.445258094e-08
91865722.66,3.481066735e-08
91869140.62,3.428180168e-08
91872558.59,3.253290186e-08
91875976.56,3.285129599e-08
91879394.53,3.210133135e-08
91882812.5,3.127100736e-08
91886230.47,3.123321407e-08
91889648.44,3.105999932e-08
91893066.41,3.149457319e-08
91896484.38,3.08944397e-08
91899902.34,3.159200879e-08
91903320.31,3.212815456e-08
91906738.28,3.048185649e-08
91910156.25,3.124322744e-08
91913574.22,3.077192281e-08
91916992.19,3.13141405e-08
91920410.16,3.303241347e-08
91923828.12,3.160181812e-08
91927246.09,3.125450179e-08
91930664.06,3.109559612e-08
91934082.03,3.077861857e-08
91937500,3.074949669e-08
91940917.97,3.09232232e-08
91944335.94,3.10701266e-08
91947753.91,3.094666983e-08
91951171.88,3.112857585e-08
91954589.84,3.095219168e-08
91958007.81,3.011849688e-08
91961425.78,3.104202024e-08
91964843.75,3.120973104e-08
91968261.72,3.103576121e-08
91971679.69,3.093924908e-08
91975097.66,3.226147285e-08
91978515.62,3.22890647e-08
91981933.59,3.037129106e-08
91985351.56,3.030624608e-08
91988769.53,3.159102773e-08
91992187.5,3.056710934e-08
91995605.47,3.030096287e-08
91999023.44,3.036349775e-08
92002441.41,3.05337157e-08
92005859.38,3.046100352e-08
92009277.34,3.056312851e-08
92012695.31,3.033636442e-08
92016113.28,3.061387426e-08
92019531.25,3.134117226e-08
92022949.22,3.083336645e-08
92026367.19,3.034322421e-08
92029785.16,3.118538603e-08
92033203.12,3.224235409e-08
92036621.09,3.073275524e-08
92040039.06,2.971455468e-08
92043457.03,2.957409623e-08
92046875,2.960246298e-08
92050292.97,2.999338997e-08
92053710.94,3.078627276e-08
92057128.91,3.06813712e-08
92060546.88,2.966694313e-08
92063964.84,3.008692502e-08
92067382.81,3.092942686e-08
92070800.78,3.099557751e-08
92074218.75,3.041681884e-08
92077636.72,3.016339146e-08
92081054.69,3.018694297e-08
92084472.66,3.055526339e-08
92087890.62,3.180553607e-08
92091308.59,3.233752195e-08
92094726.56,3.04808469e-08
92098144.53,3.020688744e-08
92101562.5,3.091700332e-08
92104980.47,3.054316128e-08
92108398.44,2.987551368e-08
92111816.41,2.915373471e-08
92115234.38,2.965686508e-08
92118652.34,2.95458671e-08
92122070.31,2.971739436e-08
92125488.28,3.022902894e-08
92128906.25,2.995370487e-08
92132324.22,2.969267383e-08
92135742.19,2.968385607e-08
92139160.16,2.946716617e-08
92142578.12,3.090836559e-08
92145996.09,3.201274905e-08
92149414.06,3.158242383e-08
92152832.03,3.012464101e-08
92156250,2.915705004e-08
92159667.97,2.931817308e-08
92163085.94,2.949548745e-08
92166503.91,3.015194929e-08
92169921.88,3.030851121e-08
92173339.84,3.080716089e-08
92176757.81,3.063589589e-08
92180175.78,3.001467734e-08
92183593.75,2.994896971e-08
92187011.72,3.033117461e-08
92190429.69,3.051157619e-08
92193847.66,2.939314552e-08
92197265.62,3.087782565e-08
92200683.59,3.231683278e-08
92204101.56,3.044763616e-08
92207519.53,2.96249713e-08
92210937.5,3.072137749e-08
92214355.47,3.123968008e-08
92217773.44,2.955973583e-08
92221191.41,2.974297861e-08
92224609.38,3.027582917e-08
92228027.34,2.948794931e-08
92231445.31,2.968279795e-08
92234863.28,3.021536143e-08
92238281.25,2.994955707e-08
92241699.22,2.941020349e-08
92245117.19,2.990619524e-08
92248535.16,2.983495969e-08
92251953.12,3.013184064e-08
92255371.09,3.069371632e-08
92258789.06,3.128116413e-08
92262207.03,3.052070767e-08
92265625,2.967641485e-08
92269042.97,2.9621957e-08
92272460.94,2.983194078e-08
92275878.91,3.009598208e-08
92279296.88,2.982325222e-08
92282714.84,2.938950202e-08
92286132.81,2.939217704e-08
92289550.78,2.960905392e-08
92292968.75,2.963004223e-08
92296386.72,3.009510385e-08
92299804.69,2.899656249e-08
92303222.66,3.004472603e-08
92306640.62,3.049255826e-08
92310058.59,3.073613094e-08
92313476.56,3.149562253e-08
92316894.53,3.018510683e-08
92320312.5,2.976819284e-08
92323730.47,3.052630486e-08
92327148.44,3.04402698e-08
92330566.41,3.118121996e-08
92333984.38,2.971456631e-08
92337402.34,3.004309716e-08
92340820.31,2.992866402e-08
92344238.28,3.030172046e-08
92347656.25,3.010574714e-08
92351074.22,2.957537046e-08
92354492.19,2.949484854e-08
92357910.16,2.997337128e-08
92361328.12,2.975040384e-08
92364746.09,3.03211888e-08
92368164.06,3.146045945e-08
92371582.03,3.109029163e-08
92375000,2.921153334e-08
92378417.97,2.844676622e-08
92381835.94,2.8636076e-08
92385253.91,2.879478039e-08
92388671.88,2.982821174e-08
92392089.84,2.962465852e-08
92395507.81,2.91355038e-08
92398925.78,2.860360637e-08
92402343.75,2.938643664e-08
92405761.72,2.9156768e-08
92409179.69,2.860776412e-08
92412597.66,2.817842423e-08
92416015.62,2.950649643e-08
92419433.59,3.077623004e-08
92422851.56,3.069437223e-08
92426269.53,3.010492602e-08
92429687.5,2.979317419e-08
92433105.47,2.921826996e-08
92436523.44,3.007091255e-08
92439941.41,2.922189117e-08
92443359.38,2.866758694e-08
92446777.34,2.931449002e-08
92450195.31,2.963675255e-08
92453613.28,2.947499292e-08
92457031.25,2.93184563e-08
92460449.22,2.869971485e-08
92463867.19,2.913898739e-08
92467285.16,2.882133953e-08
92470703.12,2.834163305e-08
92474121.09,2.951601484e-08
92477539.06,3.042436952e-08
92480957.03,3.105385534e-08
92484375,3.025606802e-08
92487792.97,2.968403421e-08
92491210.94,2.945225715e-08
92494628.91,2.880449359e-08
92498046.88,2.896784733e-08
92501464.84,2.907789261e-08
92504882.81,2.932618771e-08
92508300.78,2.954901224e-08
92511718.75,2.904132107e-08
92515136.72,2.853842712e-08
92518554.69,2.886638033e-08
92521972.66,2.875288922e-08
92525390.62,2.922655725e-08
92528808.59,2.949301672e-08
92532226.56,2.862416274e-08
92535644.53,3.020006555e-08
92539062.5,3.062750954e-08
92542480.47,3.00042746e-08
92545898.44,2.976100802e-08
92549316.41,4.493172006e-08
92552734.38,4.870655452e-08
92556152.34,2.963123927e-08
92559570.31,2.934497757e-08
92562988.28,2.900226142e-08
92566406.25,2.844165368e-08
92569824.22,2.895544855e-08
92573242.19,2.945559302e-08
92576660.16,2.85600293e-08
92580078.12,2.810656703e-08
92583496.09,2.899257426e-08
92586914.06,2.954048765e-08
92590332.03,3.037094963e-08
92593750,3.186296183e-08
92597167.97,3.018173633e-08
92600585.94,2.833370545e-08
92604003.91,2.869949729e-08
92607421.88,2.940648359e-08
92610839.84,2.881226371e-08
92614257.81,2.875887798e-08
92617675.78,2.879608579e-08
92621093.75,2.860517585e-08
92624511.72,2.855738162e-08
92627929.69,2.929512268e-08
92631347.66,2.894851535e-08
92634765.62,2.894161772e-08
92638183.59,2.953250359e-08
92641601.56,2.936487485e-08
92645019.53,2.936045871e-08
92648437.5,2.966729587e-08
92651855.47,2.973889702e-08
92655273.44,2.85710318e-08
92658691.41,2.85828087e-08
92662109.38,2.927079346e-08
92665527.34,2.8083602e-08
92668945.31,2.852065041e-08
92672363.28,3.16950751e-08
92675781.25,2.912039888e-08
92679199.22,2.907919681e-08
92682617.19,2.926203268e-08
92686035.16,2.893541341e-08
92689453.12,2.821128137e-08
92692871.09,2.827932854e-08
92696289.06,2.85961568e-08
92699707.03,2.890326601e-08
92703125,2.996282846e-08
92706542.97,3.032999098e-08
92709960.94,2.884293423e-08
92713378.91,2.850735477e-08
92716796.88,2.963754852e-08
92720214.84,2.858642481e-08
92723632.81,2.840124038e-08
92727050.78,2.877414667e-08
92730468.75,2.876589633e-08
92733886.72,2.809429285e-08
92737304.69,2.829552253e-08
92740722.66,2.863247251e-08
92744140.62,2.772669431e-08
92747558.59,2.791794393e-08
92750976.56,2.89716765e-08
92754394.53,2.89648246e-08
92757812.5,2.886810725e-08
92761230.47,2.863845683e-08
92764648.44,2.856258991e-08
92768066.41,2.809281475e-08
92771484.38,2.799001711e-08
92774902.34,2.854802881e-08
92778320.31,2.878528359e-08
92781738.28,2.8635887e-08
92785156.25,2.894013763e-08
92788574.22,2.882094226e-08
92791992.19,2.908146178e-08
92795410.16,2.841239048e-08
92798828.12,2.794102988e-08
92802246.09,2.813759067e-08
92805664.06,2.77979585e-08
92809082.03,2.805134229e-08
92812500,2.870984502e-08
92815917.97,2.949689758e-08
92819335.94,2.925253062e-08
92822753.91,2.867598172e-08
92826171.88,2.851954923e-08
92829589.84,2.886362369e-08
92833007.81,2.881841621e-08
92836425.78,2.875261543e-08
92839843.75,2.847135006e-08
92843261.72,2.808455446e-08
92846679.69,2.80992089e-08
92850097.66,2.886436229e-08
92853515.62,2.895680311e-08
92856933.59,2.833614353e-08
92860351.56,2.794789982e-08
92863769.53,2.850070038e-08
92867187.5,2.861648919e-08
92870605.47,2.948881695e-08
92874023.44,2.942785801e-08
92877441.41,2.786426013e-08
92880859.38,2.749092045e-08
92884277.34,2.70291599e-08
92887695.31,2.725472555e-08
92891113.28,2.720909747e-08
92894531.25,2.751160443e-08
92897949.22,2.777204036e-08
92901367.19,2.740773009e-08
92904785.16,2.800634708e-08
92908203.12,2.776816909e-08
92911621.09,2.771185956e-08
92915039.06,2.832694753e-08
92918457.03,2.799140237e-08
92921875,2.773482818e-08
92925292.97,2.932049454e-08
92928710.94,2.973621951e-08
92932128.91,2.909852394e-08
92935546.88,2.841737918e-08
92938964.84,2.870884732e-08
92942382.81,2.832868507e-08
92945800.78,2.835094979e-08
92949218.75,2.867745849e-08
92952636.72,2.876881509e-08
92956054.69,2.843660386e-08
92959472.66,2.865734142e-08
92962890.62,2.799424364e-08
92966308.59,2.792423956e-08
92969726.56,2.845260377e-08
92973144.53,2.847246808e-08
92976562.5,2.88108572e-08
92979980.47,2.930238481e-08
92983398.44,2.984487032e-08
92986816.41,3.019471806e-08
92990234.38,3.017979366e-08
92993652.34,2.961416168e-08
92997070.31,3.003356494e-08
93000488.28,2.991976518e-08
93003906.25,3.152497469e-08
93007324.22,3.329670798e-08
93010742.19,3.447390432e-08
93014160.16,3.684029271e-08
93017578.12,4.083062792e-08
93020996.09,4.533895816e-08
93024414.06,4.779228548e-08
93027832.03,5.079055414e-08
93031250,5.860614862e-08
93034667.97,6.285346041e-08
93038085.94,8.165653945e-08
93041503.91,1.13086166e-07
93044921.88,1.765156388e-07
93048339.84,2.127560468e-07
93051757.81,2.2288995e-07
93055175.78,2.893734554e-07
93058593.75,3.790314583e-07
93062011.72,3.840736079e-07
93065429.69,4.219986401e-07
93068847.66,5.403360558e-07
93072265.62,6.198225786e-07
93075683.59,7.763222364e-07
93079101.56,8.10698323e-07
93082519.53,5.660983995e-07
93085937.5,5.501430932e-07
93089355.47,6.113360051e-07
93092773.44,5.773186652e-07
93096191.41,5.624212538e-07
93099609.38,6.723221368e-07
93103027.34,7.161331317e-07
93106445.31,7.615232736e-07
93109863.28,8.74004083e-07
93113281.25,9.919608403e-07
93116699.22,1.145566806e-06
93120117.19,1.344130521e-06
93123535.16,1.583629995e-06
93126953.12,1.769255062e-06
93130371.09,1.873955147e-06
93133789.06,2.123811678e-06
93137207.03,2.431288046e-06
93140625,2.670637789e-06
93144042.97,3.103846686e-06
93147460.94,3.359160245e-06
93150878.91,3.990390642e-06
93154296.88,4.477670621e-06
93157714.84,4.629347092e-06
93161132.81,4.89043237e-06
93164550.78,5.056268669e-06
93167968.75,5.379247748e-06
93171386.72,5.844283784e-06
93174804.69,6.511740395e-06
93178222.66,6.673404913e-06
93181640.62,6.491996581e-06
93185058.59,6.386824398e-06
93188476.56,6.460281933e-06
93191894.53,6.248255903e-06
93195312.5,5.978623673e-06
93198730.47,5.654229746e-06
93202148.44,5.069934565e-06
93205566.41,4.656159179e-06
93208984.38,4.291342811e-06
93212402.34,3.977689467e-06
93215820.31,3.663975094e-06
93219238.28,3.321538904e-06
93222656.25,3.045891373e-06
93226074.22,2.738624049e-06
93229492.19,2.470709162e-06
93232910.16,2.246067619e-06
93236328.12,2.004084211e-06
93239746.09,1.862034447e-06
93243164.06,1.703573056e-06
93246582.03,1.54943885e-06
93250000,1.47542792e-06
93253417.97,1.260914247e-06
93256835.94,1.221149387e-06
93260253.91,1.383266323e-06
93263671.88,1.223687829e-06
93267089.84,9.700277041e-07
93270507.81,9.406021067e-07
93273925.78,9.124455321e-07
93277343.75,8.03623152e-07
93280761.72,6.532461676e-07
93284179.69,5.979343406e-07
93287597.66,4.87669886e-07
93291015.62,3.84742578e-07
93294433.59,3.660416455e-07
93297851.56,3.110203643e-07
93301269.53,2.869938888e-07
93304687.5,2.60523122e-07
93308105.47,2.086019683e-07
93311523.44,1.319790102e-07
93314941.41,8.956549176e-08
93318359.38,6.711706789e-08
93321777.34,6.05725676e-08
93325195.31,5.288437183e-08
93328613.28,4.821372224e-08
93332031.25,4.485995108e-08
93335449.22,4.200511211e-08
93338867.19,3.727880724e-08
93342285.16,3.479928639e-08
93345703.12,3.282391102e-08
93349121.09,3.18476399e-08
93352539.06,3.109114458e-08
93355957.03,3.230734756e-08
93359375,3.190956042e-08
93362792.97,3.166798598e-08
93366210.94,3.295381874e-08
93369628.91,3.638976073e-08
93373046.88,4.073211499e-08
93376464.84,4.933935215e-08
93379882.81,6.643751627e-08
93383300.78,8.729634698e-08
93386718.75,1.190508833e-07
93390136.72,1.607816015e-07
93393554.69,1.939758676e-07
93396972.66,2.143384455e-07
93400390.62,2.180963891e-07
93403808.59,2.13189592e-07
93407226.56,1.864599269e-07
93410644.53,1.483249909e-07
93414062.5,1.094948296e-07
93417480.47,7.776527384e-08
93420898.44,5.534011033e-08
93424316.41,4.18155674e-08
93427734.38,3.484461236e-08
93431152.34,3.159074554e-08
93434570.31,3.087802097e-08
93437988.28,2.970649721e-08
93441406.25,3.019561573e-08
93444824.22,2.856993762e-08
93448242.19,2.808245487e-08
93451660.16,2.767867051e-08
93455078.12,2.674941167e-08
93458496.09,2.667509856e-08
93461914.06,2.7199956e-08
93465332.03,2.792084771e-08
93468750,2.842284538e-08
93472167.97,2.782508128e-08
93475585.94,2.694294669e-08
93479003.91,2.756010586e-08
93482421.88,2.733007397e-08
93485839.84,2.761195162e-08
93489257.81,2.751596803e-08
93492675.78,2.686051157e-08
93496093.75,2.744507994e-08
93499511.72,2.734978665e-08
93502929.69,2.649565979e-08
93506347.66,2.64634296e-08
93509765.62,2.643151989e-08
93513183.59,2.611123702e-08
93516601.56,2.652840864e-08
93520019.53,2.685995443e-08
93523437.5,2.650320529e-08
93526855.47,2.695482126e-08
93530273.44,2.636070389e-08
93533691.41,2.688719817e-08
93537109.38,2.681434731e-08
93540527.34,2.674096815e-08
93543945.31,2.698780597e-08
93547363.28,2.684741507e-08
93550781.25,2.67089872e-08
93554199.22,2.671696368e-08
93557617.19,2.766011753e-08
93561035.16,2.649907781e-08
93564453.12,2.595382389e-08
93567871.09,2.577889376e-08
93571289.06,2.589387784e-08
93574707.03,2.663235257e-08
93578125,2.64893332e-08
93581542.97,2.664637956e-08
93584960.94,2.57894555e-08
93588378.91,2.609357495e-08
93591796.88,2.717122343e-08
93595214.84,2.670116379e-08
93598632.81,2.77943647e-08
93602050.78,2.785737141e-08
93605468.75,2.652104825e-08
93608886.72,2.652608242e-08
93612304.69,2.738846917e-08
93615722.66,2.645317566e-08
93619140.62,2.664614006e-08
93622558.59,2.644132712e-08
93625976.56,2.705748267e-08
93629394.53,2.657525465e-08
93632812.5,2.702846323e-08
93636230.47,2.621038924e-08
93639648.44,2.572227866e-08
93643066.41,2.542469096e-08
93646484.38,2.547263356e-08
93649902.34,2.596104223e-08
93653320.31,2.621851565e-08
93656738.28,2.794437268e-08
93660156.25,2.805893036e-08
93663574.22,2.673874822e-08
93666992.19,2.673996283e-08
93670410.16,2.632792188e-08
93673828.12,2.646912907e-08
93677246.09,2.661894247e-08
93680664.06,2.710421464e-08
93684082.03,2.570765254e-08
93687500,2.638860033e-08
93690917.97,2.649415079e-08
93694335.94,2.540449678e-08
93697753.91,2.604751114e-08
93701171.88,2.515831524e-08
93704589.84,2.506457755e-08
93708007.81,2.62863094e-08
93711425.78,2.635906632e-08
93714843.75,2.589716013e-08
93718261.72,2.574278897e-08
93721679.69,2.599490089e-08
93725097.66,2.592303829e-08
93728515.62,2.607164838e-08
93731933.59,2.687672627e-08
93735351.56,2.657173103e-08
93738769.53,2.54989731e-08
93742187.5,2.640880546e-08
93745605.47,2.697945579e-08
93749023.44,2.588048688e-08
93752441.41,2.533392371e-08
93755859.38,2.507993125e-08
93759277.34,2.577332493e-08
93762695.31,2.620517456e-08
93766113.28,2.636609642e-08
93769531.25,2.670292415e-08
93772949.22,2.584806025e-08
93776367.19,2.545312135e-08
93779785.16,2.605306724e-08
93783203.12,2.618157652e-08
93786621.09,2.637393104e-08
93790039.06,2.610712217e-08
93793457.03,2.699222396e-08
93796875,2.716568294e-08
93800292.97,2.6714898e-08
93803710.94,2.596179407e-08
93807128.91,2.615396845e-08
93810546.88,2.701389035e-08
93813964.84,2.603065606e-08
93817382.81,2.650972253e-08
93820800.78,2.683699964e-08
93824218.75,2.7225266e-08
93827636.72,2.728959049e-08
93831054.69,2.683691527e-08
93834472.66,2.591631286e-08
93837890.62,2.639103172e-08
93841308.59,2.745447108e-08
93844726.56,2.776018785e-08
93848144.53,2.918943506e-08
93851562.5,3.242002903e-08
93854980.47,3.800670778e-08
93858398.44,4.778694992e-08
93861816.41,6.211896901e-08
93865234.38,8.179817386e-08
93868652.34,1.023962277e-07
93872070.31,1.172706863e-07
93875488.28,1.208537897e-07
93878906.25,1.193695477e-07
93882324.22,1.045635642e-07
93885742.19,7.949200711e-08
93889160.16,6.082196496e-08
93892578.12,6.058008497e-08
93895996.09,3.952045181e-08
93899414.06,3.089506298e-08
93902832.03,2.860684825e-08
93906250,2.718215238e-08
93909667.97,2.713856919e-08
93913085.94,2.695263144e-08
93916503.91,2.642070773e-08
93919921.88,2.597778905e-08
93923339.84,2.666737218e-08
93926757.81,2.700342116e-08
93930175.78,2.681075825e-08
93933593.75,2.689366474e-08
93937011.72,2.667465889e-08
93940429.69,2.641946496e-08
93943847.66,2.629693717e-08
93947265.62,2.573911389e-08
93950683.59,2.549770948e-08
93954101.56,2.661750116e-08
93957519.53,2.597598642e-08
93960937.5,2.556518112e-08
93964355.47,2.527832668e-08
93967773.44,2.53209576e-08
93971191.41,2.570874531e-08
93974609.38,2.590212586e-08
93978027.34,2.546094456e-08
93981445.31,2.589574462e-08
93984863.28,2.572879137e-08
93988281.25,2.635089765e-08
93991699.22,2.65755741e-08
93995117.19,2.708898986e-08
93998535.16,2.603560836e-08
94001953.12,2.532008125e-08
94005371.09,2.592468549e-08
94008789.06,2.530059144e-08
94012207.03,2.504665695e-08
94015625,2.630952966e-08
94019042.97,2.621216751e-08
94022460.94,2.592139962e-08
94025878.91,2.630532848e-08
94029296.88,2.568797171e-08
94032714.84,2.567602067e-08
94036132.81,2.542859623e-08
94039550.78,2.54961353e-08
94042968.75,2.545635749e-08
94046386.72,2.615114593e-08
94049804.69,2.614256865e-08
94053222.66,2.545809307e-08
94056640.62,2.520150216e-08
94060058.59,2.569734445e-08
94063476.56,2.573514366e-08
94066894.53,2.544377573e-08
94070312.5,2.481565053e-08
94073730.47,2.497201552e-08
94077148.44,2.488178688e-08
94080566.41,2.501368289e-08
94083984.38,2.563983383e-08
94087402.34,2.559025236e-08
94090820.31,2.513074992e-08
94094238.28,2.567416546e-08
94097656.25,2.528656335e-08
94101074.22,2.584338285e-08
94104492.19,2.658134209e-08
94107910.16,2.621312442e-08
94111328.12,2.561449654e-08
94114746.09,2.5685804e-08
94118164.06,2.550143357e-08
94121582.03,2.64704719e-08
94125000,2.60351024e-08
94128417.97,2.548131693e-08
94131835.94,2.555359495e-08
94135253.91,2.531816963e-08
94138671.88,2.530171068e-08
94142089.84,2.556008532e-08
94145507.81,2.568757939e-08
94148925.78,2.539415375e-08
94152343.75,2.425331619e-08
94155761.72,2.536620619e-08
94159179.69,2.608650922e-08
94162597.66,2.582477853e-08
94166015.62,2.529517113e-08
94169433.59,2.524456231e-08
94172851.56,2.492916041e-08
94176269.53,2.473160836e-08
94179687.5,2.509588688e-08
94183105.47,2.555546197e-08
94186523.44,2.488778531e-08
94189941.41,2.476820649e-08
94193359.38,2.437798679e-08
94196777.34,2.407264517e-08
94200195.31,2.409250456e-08
94203613.28,2.46971346e-08
94207031.25,2.510656101e-08
94210449.22,2.588726651e-08
94213867.19,2.555571142e-08
94217285.16,2.514123119e-08
94220703.12,2.545497064e-08
94224121.09,2.593061315e-08
94227539.06,3.8715426e-08
94230957.03,3.804192054e-08
94234375,2.548908053e-08
94237792.97,2.548977249e-08
94241210.94,2.479574579e-08
94244628.91,2.517752385e-08
94248046.88,2.448084019e-08
94251464.84,2.488900491e-08
94254882.81,2.5163342e-08
94258300.78,2.479130788e-08
94261718.75,2.547079538e-08
94265136.72,2.533502883e-08
94268554.69,2.519661314e-08
94271972.66,2.536597321e-08
94275390.62,2.516030327e-08
94278808.59,2.499382183e-08
94282226.56,2.530506563e-08
94285644.53,2.489196762e-08
94289062.5,2.505391594e-08
94292480.47,2.489795484e-08
94295898.44,2.512905261e-08
94299316.41,2.52867994e-08
94302734.38,2.53530176e-08
94306152.34,2.477621598e-08
94309570.31,2.438125576e-08
94312988.28,2.484446346e-08
94316406.25,2.47858829e-08
94319824.22,2.452271222e-08
94323242.19,2.569329181e-08
94326660.16,2.584233574e-08
94330078.12,2.592325059e-08
94333496.09,2.569098681e-08
94336914.06,2.503237634e-08
94340332.03,2.573914571e-08
94343750,2.662300901e-08
94347167.97,2.699102406e-08
94350585.94,2.627556961e-08
94354003.91,2.645483434e-08
94357421.88,2.647720073e-08
94360839.84,2.580348308e-08
94364257.81,2.508445799e-08
94367675.78,2.534042187e-08
94371093.75,2.505188477e-08
94374511.72,2.511221835e-08
94377929.69,2.502932534e-08
